Liên kết,Tên công việc,Tên công ty,Mức lương,Khu vực tuyển
https://vieclam24h.vn/xay-dung/ky-su-du-toan-estimating-engineer-c31p122id200290239.html,Kỹ Sư Dự Toán - Estimating Engineer,Công Ty TNHH Thịnh An Sài Gòn,9 - 11 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/kien-truc-su-cong-trinh-dan-dung-c31p122id200291864.html,Kiến Trúc Sư Công Trình (Dân Dụng),Công Ty TNHH Đầu Tư Thiết Kế Xây Dựng Thiên Phúc,12 - 14 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/ky-su-kinh-te-xay-dung-ha-noi-c31p73id200293610.html,Kỹ Sư Kinh Tế Xây Dựng (Hà Nội),Công Ty Cổ Phần Tư Vấn Đầu Tư Và Xây Dựng Amber,10 - 20 triệu,Hà Nội
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/kien-truc-su-thiet-ke-noi-that-c4p73id200292133.html,Kiến Trúc Sư - Thiết Kế Nội Thất,Công Ty Cổ Phần Đầu Tư Và Thiết Kế Xây Dựng An Lạc,15 - 20 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/ky-su-xay-dung-chuyen-nganh-giao-thong-c31p122id200294810.html,Kỹ Sư Xây Dựng Chuyên Ngành Giao Thông,Công Ty TNHH SX TM DV Xây Dựng Thành Tuấn,15 - 25 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/ky-su-co-khi-thi-cong-giam-sat-c31p106id200294089.html,Kỹ Sư Cơ Khí Thi Công Giám Sát,Công Ty TNHH Dhg,10 - 20 triệu,Quảng Ngãi
https://vieclam24h.vn/xay-dung/ky-su-xay-dung-c31p122id200293541.html,Kỹ Sư Xây Dựng,Tổng Công Ty Công Nghiệp Sài Gòn - Trách Nhiệm Hữu Hạn Một Thành Viên,14 - 18 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/giam-doc-kinh-doanh-linh-vuc-cua-nhom-kinh-c13p122id200289303.html,Giám Đốc Kinh Doanh (Lĩnh Vực Cửa Nhôm Kính),Công Ty CP Công Nghệ Cửa Châu Âu Việt Đức,Thoả thuận ,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/truong-nhom-du-toan-qs-c4p122id200292617.html,Trưởng Nhóm Dự Toán (QS),Công Ty Cổ Phần Xây Dựng Trang Trí Nội Thất Vuông,15 - 20 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-van-hanh-may-cnc-nganh-noi-that-c4p122id200291915.html,Nhân Viên Vận Hành Máy CNC (Ngành Nội Thất),Công Ty TNHH Thiết Kế Thi Công Nội Thất Tinhome,8 - 15 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/kien-truc-su-c31p122id200291881.html,Kiến Trúc Sư,Công Ty TNHH Tư Vấn Thiết Kế Kiểm Định Xây Dựng N.A.D,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/giam-sat-cong-trinh-dan-dung-c31p122id200291882.html,Giám Sát Công Trình Dân Dụng,Công Ty TNHH Tư Vấn Thiết Kế Kiểm Định Xây Dựng N.A.D,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/chuyen-vien-kinh-doanh-nganh-noi-that-cao-cap-c13p122id200291743.html,Chuyên Viên Kinh Doanh (Ngành Nội Thất Cao Cấp),Chi Nhánh Lu Interior Design - Công Ty TNHH CTA Corp,12 - 20 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/chu-tri-du-an-di-lam-ngay-c4p73id200291068.html,Chủ Trì Dự Án - Đi Làm Ngay,Công Ty Cổ Phần Tư Vấn Và Xây Dựng D&c Việt Nam,10 - 20 triệu,Hà Nội
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/ky-su-xay-dung-giam-sat-cong-trinh-c4p122id200290895.html,Kỹ Sư Xây Dựng (Giám Sát Công Trình),Công Ty TNHH Đầu Tư Thiết Kế Xây Dựng Thiên Phúc,12 - 14 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/ky-su-xay-dung-quan-ly-cong-trinh-c31p120id200290631.html,Kỹ Sư Xây Dựng Quản Lý Công Trình,Công Ty TNHH Cơ Khí Xây Dựng Lê Tuyên,12 - 18 triệu,Đồng Nai
https://vieclam24h.vn/xay-dung/ky-su-qs-di-lam-ngay-c31p122id200290717.html,Kỹ Sư QS (Đi Làm Ngay),Công Ty Trách Nhiệm Hữu Hạn Xây Dựng Thép Bình Nguyên,10 - 18 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/giam-doc-kinh-doanh-cua-noi-that-c13p73id200290303.html,Giám Đốc Kinh Doanh (Cửa Nội Thất),Công Ty Cổ Phần Gopco Việt Nam,20 - 30 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/ha-noi-pho-phong-du-an-c31p73id200289768.html,[Hà Nội] Phó Phòng Dự Án,Công Ty Cổ Phần Jin Din  Rou Việt Nam,17 - 20 triệu,Hà Nội
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-noi-that-phong-van-di-lam-ngay-c13p122id200288161.html,Nhân Viên Kinh Doanh Nội Thất (Phỏng Vấn Đi Làm Ngay),Công ty TNHH Kha Việt,12 - 30 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/ky-su-thie-t-ke-co-ng-trinh-giao-tho-ng-ha-ta-ng-di-lam-ngay-c31p73id200290344.html,"Kỹ Sư Thiết Kế - Công Trình Giao Thông, Hạ Tầng - Đi Làm Ngay",Công Ty Cổ Phần Tư Vấn Xây Dựng 116,8 - 15 triệu,"Hà Nội, Hưng Yên"
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/truong-nhom-ke-hoach-ky-thuat-c4p73id200291077.html,Trưởng Nhóm Kế Hoạch Kỹ Thuật,Công Ty Cổ Phần Tư Vấn Và Xây Dựng D&c Việt Nam,10 - 20 triệu,Hà Nội
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-trien-khai-2d-noi-that-c4p122id200290875.html,Nhân Viên Triển Khai 2D Nội Thất,Công Ty CP Thiết Kế Nội Thất ICON,14 - 18 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/ky-su-thiet-ke-va-du-toan-xay-dung-c31p120id200290625.html,Kỹ Sư Thiết Kế Và Dự Toán Xây Dựng,Công Ty TNHH Cơ Khí Xây Dựng Lê Tuyên,12 - 18 triệu,Đồng Nai
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/quan-ly-du-an-noi-that-c4p122id200290629.html,Quản Lý Dự Án Nội Thất,Công Ty TNHH MTV Thương Mại Cơ Khí Minh An,12 - 15 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/kien-truc-su-thiet-ke-kien-truc-cong-trinh-c4p119id200290563.html,Kiến Trúc Sư Thiết Kế Kiến Trúc Công Trình,Công Ty Tnhh Thương Mại Xây Dựng Đoàn Lực,18 - 20 triệu,Bình Dương
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/quan-tri-du-an-c4p73id200290146.html,Quản Trị Dự Án,Công Ty TNHH Tradico Green,12 - 20 triệu,Hà Nội
https://vieclam24h.vn/quan-ly-tieu-chuan-va-chat-luong/nhan-vien-thi-nghiem-kiem-dinh-cong-trinh-giao-thong-vung-tau-c28p121id200289002.html,Nhân Viên Thí Nghiệm Kiểm Định Công Trình Giao Thông (Vũng Tàu),Công Ty CP Đầu Tư Xây Dựng 886 – Thành Nam,7 - 12 triệu,Bà Rịa - Vũng Tàu
https://vieclam24h.vn/ban-hang-kinh-doanh/chuyen-vien-kinh-doanh-xuat-nhap-khau-noi-that-c13p122id200288150.html,Chuyên Viên Kinh Doanh Xuất Nhập Khẩu Nội Thất,Chi Nhánh Lu Interior Design - Công Ty TNHH CTA Corp,12 - 18 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/truong-nhom-thiet-ke-design-leader-c4p119id200287925.html,Trưởng Nhóm Thiết Kế (Design Leader),Công Ty Tnhh Guvi,25 - 30 triệu,Bình Dương
https://vieclam24h.vn/xay-dung/nhan-vien-thiet-ke-he-thong-pccc-cong-trinh-c31p122id200287526.html,Nhân Viên Thiết Kế Hệ Thống Pccc Công Trình,Công Ty TNHH XD KT TM Cường Thịnh,12 - 20 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/chi-huy-cong-truong-noi-that-van-phong-c4p122id200295315.html,Chỉ Huy Công Trường (Nội Thất Văn Phòng),Adp Architects- Công Ty Cổ Phần Nội Thất Cơ Bản,18 - 25 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/kien-truc-su-c4p73id200294692.html,Kiến Trúc Sư,Công Ty Cổ Phần Vanho,10 - 20 triệu,Hà Nội
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/quan-doc-phan-xuong-noi-that-c4p98id200219602.html,Quản Đốc Phân Xưởng Nội Thất,Công Ty Cổ Phần Kiến Trúc Và Nội Thất Home Place,9 - 20 triệu,Thanh Hóa
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/thuc-tap-sinh-thiet-ke-noi-that-c4p122id200295112.html,Thực Tập Sinh Thiết Kế Nội Thất,Công Ty TNHH Trang Trí Nội Thất Nam Long,3.5 - 5 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/nhan-vien-du-toan-noi-that-c31p122id200295132.html,Nhân Viên Dự Toán Nội Thất,Văn Phòng Đại Diện Công Ty TNHH AVT International,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/ky-su-du-toan-qs-xay-dung-noi-that-c4p122id200295109.html,"Kỹ Sư Dự Toán, QS Xây Dựng Nội Thất",Công Ty TNHH S1Design,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-thu-kho-c4p119id200294867.html,Nhân Viên Thủ Kho,Công Ty Tnhh Sản Xuất Gỗ Sen Yuan,10 - 13 triệu,Bình Dương
https://vieclam24h.vn/xay-dung/ky-su-quan-ly-khoi-luong-noi-nghiep-c31p109id200294782.html,Kỹ Sư Quản Lý Khối Lượng (Nội Nghiệp),Công Ty Cổ Phần Xây Lắp Vật Tư Kỹ Thuật,11 - 15 triệu,"Khánh Hòa, Hà Nội"
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/kien-truc-su-quy-hoach-c4p119id200294750.html,Kiến Trúc Sư Quy Hoạch,Công Ty TNHH Tv & Xd Kiến Xanh,15 - 25 triệu,Bình Dương
https://vieclam24h.vn/hoa-hoc-hoa-sinh/nhan-vien-ky-thuat-son-c43p104id200294646.html,Nhân Viên Kỹ Thuật Sơn,CÔNG TY TNHH MTV SX TM DV XNK TRUNG NGUYÊN,20 - 40 triệu,Đà Nẵng
https://vieclam24h.vn/khoa-hoc-ky-thuat/ky-su-thiet-ke-cap-thoat-nuoc-di-lam-ngay-c34p122id200294618.html,Kỹ Sư Thiết Kế Cấp Thoát Nước (Đi Làm Ngay),Công Ty Cổ Phần TM-DV Cơ Điện Lạnh P&m,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-thi-truong-c13p122id200294570.html,Nhân Viên Kinh Doanh Thị Trường,Công Ty CP Quốc Tế Gốm Sứ Việt,7 - 10 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/thuc-tap-sinh-ky-su-qs-hien-truong-c4p124id200294507.html,Thực Tập Sinh Kỹ Sư QS Hiện Trường,Công Ty Cổ Phần Azb,13 - 20 triệu,Tiền Giang
https://vieclam24h.vn/xay-dung/ky-su-du-toan-thu-nhap-tu-12-18-trieu-c31p122id200294349.html,Kỹ Sư Dự Toán Thu Nhập Từ 12 - 18 Triệu,Công Ty TNHH Xây Dựng Triển Thành,12 - 18 triệu,TP.HCM
https://vieclam24h.vn/marketing/nhan-vien-quan-ly-don-hang-c12p119id200282931.html,Nhân Viên Quản Lý Đơn Hàng,Công Ty TNHH SX-TM Gia Gia Phát,10 - 20 triệu,Bình Dương
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/chuyen-vien-tu-van-thiet-bi-ve-sinh-c4p104id200294202.html,Chuyên Viên Tư Vấn Thiết Bị Vệ Sinh,Công Ty CP Quốc Tế Gốm Sứ Việt,7 - 10 triệu,Đà Nẵng
https://vieclam24h.vn/ke-toan/ke-toan-truong-c17p73id200292974.html,Kế Toán Trưởng,Công Ty Cổ Phần Xuất Nhập Khẩu Bkg Home,20 - 30 triệu,Hà Nội
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/designer-video-editor-c4p122id200249373.html,Designer / Video Editor,Công Ty TNHH Thiết Kế Và Thi Công Nội - Ngoại Thất Cungdecor,10 - 13 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-qs-nha-may-tach-bom-gia-thanh-c4p119id200284136.html,"Nhân Viên QS Nhà Máy (Tách Bom, Giá Thành)",CÔNG TY CỔ PHẦN TRANG TRÍ NỘI THẤT IPC,11 - 14 triệu,Bình Dương
https://vieclam24h.vn/xay-dung/ky-su-xay-dung-giam-sat-cong-trinh-luong-den-15-trieu-c31p122id200293903.html,Kỹ Sư Xây Dựng - Giám Sát Công Trình (Lương Đến 15 Triệu),Công Ty TNHH Thương Mại Xây Dựng Hợp Viễn,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/vinhomes-khanh-hoa-chuyen-vien-quan-ly-thiet-ke-c4p109id200293814.html,[Vinhomes Khánh Hòa] Chuyên Viên Quản Lý Thiết Kế,Công ty Cổ Phần Vinhomes,15 - 25 triệu,Khánh Hòa
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-thiet-ke-noi-that-c4p122id200293816.html,Nhân Viên Thiết Kế Nội Thất,Công Ty TNHH Tư Vấn Thiết Kế Xây Dựng An Khoa,10 - 12 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-c13p122id200293724.html,Nhân Viên Kinh Doanh,Công Ty Cổ Phần Sản Xuất Và Đầu Tư Nội Thất Nam Việt,6 - 15 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-kinh-doanh-c4p122id200293719.html,Nhân Viên Kinh Doanh,Công Ty Cổ Phần Đầu Tư Nội Thất Nam Việt,6 - 15 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-dieu-phoi-giao-hang-c4p122id200293704.html,Nhân Viên Điều Phối Giao Hàng,Công Ty TNHH Thương Mại Rồng Phương Bắc,12 - 16 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/chi-huy-truong-cong-trinh-du-an-canh-quan-c31p122id200293440.html,Chỉ Huy Trưởng Công Trình Dự Án Cảnh Quan,Công Ty Cổ Phần Đầu Tư Kelsey,22 - 28 triệu,TP.HCM
https://vieclam24h.vn/thuong-mai-dien-tu/nhan-vien-tu-van-ban-hang-noi-that-c175p73id200099443.html,Nhân Viên Tư Vấn Bán Hàng Nội Thất,Công Ty Cổ Phần Tinh Tươm,8 - 10 triệu,Hà Nội
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-noi-that-cao-cap-c13p73id200180596.html,Nhân Viên Kinh Doanh Nội Thất Cao Cấp,Công Ty TNHH Việt In,7 - 30 triệu,Hà Nội
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-thiet-ke-xay-dung-c4p122id200293518.html,Nhân Viên Thiết Kế Xây Dựng,Công Ty CP Đầu Tư Và Phát Triển Dịch Vụ Vận Tải Vạn Phát,12 - 20 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/chi-huy-truong-cong-truong-xay-dung-luong-tu-10-18-trieu-c31p73id200293508.html,Chỉ Huy Trưởng Công Trường Xây Dựng (Lương Từ 10 - 18 Triệu),Công Ty TNHH Công Nghệ Kingco,10 - 18 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/giam-sat-cong-trinh-noi-that-c31p122id200240957.html,Giám Sát Công Trình Nội Thất,Công Ty CP Nội Thất Không Gian Thông Minh,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/giam-sat-thi-cong-c4p122id200292498.html,Giám Sát Thi Công,Công Ty Cổ Phần Thương Mại Quảng Cáo Mạnh Hùng,12 - 18 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-du-toan-noi-that-c4p73id200293160.html,Nhân Viên Dự Toán Nội Thất,Công Ty Cổ Phần Luxzen,9 - 12 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/nhan-vien-du-toan-tinh-gia-noi-that-c31p122id200293174.html,Nhân Viên Dự Toán Tính Giá Nội Thất,Công Ty Cổ Phần Xây Dựng - Sản Xuất Gld,12 - 15 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/giam-sat-cong-trinh-qs-biet-lam-ho-so-thanh-quyet-toan-c4p73id200293138.html,Giám Sát Công Trình / QS (Biết Làm Hồ Sơ Thanh Quyết Toán),Công Ty Cổ Phần Eurodesign,10 - 13 triệu,Hà Nội
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-ky-thuat-c4p123id200293027.html,Nhân Viên Kỹ Thuật,Công Ty TNHH Thủ Công Lê Khôi,8 - 12 triệu,Long An
https://vieclam24h.vn/bat-dong-san/nhan-vien-qa-qc-cong-truong-c29p92id200292515.html,Nhân Viên QA- QC Công Trường,Công Ty Cổ Phần Tập Đoàn Xây Dựng Hòa Bình,12 - 18 triệu,"Hải Phòng, Hà Nội, Thanh Hóa"
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/kien-truc-su-trien-khai-ho-so-c4p122id200292476.html,Kiến Trúc Sư Triển Khai Hồ Sơ,Công Ty Cổ Phần Tư Vấn Đầu Tư Xây Dựng Song Anh,13 - 20 triệu,TP.HCM
https://vieclam24h.vn/ban-si-ban-le-quan-ly-cua-hang/nhan-vien-kinh-doanh-noi-that-vlxd-di-an-binh-duong-c6p119id200292764.html,"Nhân Viên Kinh Doanh Nội Thất & Vlxd - Dĩ An, Bình Dương",Công Ty TNHH Tập Đoàn Rita Võ,7 - 20 triệu,"Bình Dương, TP.HCM, Đồng Nai"
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-noi-that-thu-nhap-tren-10-trieu-c13p122id200268937.html,Nhân Viên Kinh Doanh Nội Thất (Thu Nhập Trên 10 Triệu),Công Ty Tnhh Thương Mại - Xây Dựng Quang Anh Anh,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/nhan-vien-giam-sat-cong-trinh-xay-dung-tai-long-xuyen-an-giang-c31p129id200292711.html,"Nhân Viên Giám Sát Công Trình Xây Dựng Tại Long Xuyên, An Giang",Công Ty Cổ Phần Đầu Tư Xây Dựng Việt Mỹ,10 - 15 triệu,An Giang
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/ky-su-thiet-ke-ket-cau-revit-c4p122id200292696.html,Kỹ Sư Thiết Kế Kết Cấu Revit,Công Ty Cổ Phần Kiến Trúc Việt Miền Nam,10 - 20 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/ky-su-bim-bim-modeler-c31p122id200292684.html,Kỹ Sư Bim (Bim Modeler),Công Ty Cổ Phần TPS Thành Phong,18 - 25 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-linh-vuc-kien-truc-noi-that-c13p93id200292520.html,Nhân Viên Kinh Doanh (Lĩnh Vực Kiến Trúc - Nội Thất),Công Ty Cổ Phần Kiến Trúc - Nội Thất My House,10 - 40 triệu,Hưng Yên
https://vieclam24h.vn/det-may-da-giay-thoi-trang/nhan-vien-ve-so-do-nganh-may-c40p119id200292277.html,Nhân Viên Vẽ Sơ Đồ Ngành May,Công Ty TNHH Kisoo Vina,9 - 18 triệu,Bình Dương
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/dieu-phoi-vien-lap-dat-c4p122id200288867.html,Điều Phối Viên Lắp Đặt,Công Ty Cổ Phần Kiến Trúc Nội Thất Xây Dựng Aic,8 - 12 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/ky-su-xay-dung-co-c4p90id200292190.html,Kỹ Sư Xây Dựng Cơ,Daemyung Construction Company Limited,10 - 17 triệu,Bắc Ninh
https://vieclam24h.vn/ban-si-ban-le-quan-ly-cua-hang/nhan-vien-kinh-doanh-phat-trien-dai-ly-cau-giay-c6p73id200292110.html,Nhân Viên Kinh Doanh Phát Triển Đại Lý - Cầu Giấy,Công Ty TNHH Tập Đoàn Rita Võ,8 - 15 triệu,Hà Nội
https://vieclam24h.vn/thu-mua-kho-van-chuoi-cung-ung/quan-ly-dong-goi-hang-noi-that-biet-doc-ban-ve-c14p122id200291963.html,Quản Lý Đóng Gói Hàng Nội Thất (Biết Đọc Bản Vẽ),Công Ty TNHH Thương Mại - Dịch Vụ - Sản Xuất T.P.L,15 - 17 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/ky-su-mep-c31p122id200291917.html,Kỹ Sư MEP,Công Ty CP Thiết Kế Nội Thất ICON,12 - 18 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-chinh-sua-hinh-anh-c4p122id200291896.html,Nhân Viên Chỉnh Sửa Hình Ảnh,Công Ty TNHH Ursin,7.5 - 15 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/ky-su-xay-dung-c31p73id200291863.html,Kỹ Sư Xây Dựng,Công Ty Cổ Phần Xây Dựng Số 1,10 - 15 triệu,"Hà Nội, Hà Nam, Quảng Ninh, Thanh Hóa, +2"
https://vieclam24h.vn/xay-dung/chi-huy-truong-cong-trinh-c31p73id200291871.html,Chỉ Huy Trưởng Công Trình,Công Ty Cổ Phần Xây Dựng Số 1,16 - 20 triệu,"Hà Nội, Hà Nam, Quảng Ninh, Thanh Hóa, +2"
https://vieclam24h.vn/xay-dung/nhan-vien-thiet-ke-giao-thong-ha-tang-di-lam-ngay-thu-nhap-tren-10-trieu-c31p73id200291813.html,Nhân Viên Thiết Kế Giao Thông Hạ Tầng Đi Làm Ngay Thu Nhập Trên 10 Triệu,Công Ty TNHH Tư Vấn Thiết Kế Dương Vũ,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-ban-hang-van-ep-mdf-veneer-luong-upto-12-trieu-c13p119id200291784.html,"Nhân Viên Bán Hàng (Ván Ép, Mdf, Veneer) - Lương Upto 12 Triệu",Công Ty TNHH Xây Dựng & SX Mdf Hải Dương,8 - 12 triệu,Bình Dương
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/truong-phong-kinh-doanh-thu-nhap-tren-50-trieu-c4p122id200291714.html,Trưởng Phòng Kinh Doanh Thu Nhập Trên 50 Triệu,Công Ty Cổ Phần Xây Dựng Xcons Sài Gòn,20 - 30 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/ky-su-xay-dung-di-lam-ngay-c31p119id200291706.html,Kỹ Sư Xây Dựng - Đi Làm Ngay,Công Ty TNHH XD - TM - DV Quảng Lợi,15 - 25 triệu,"Bình Dương, Bà Rịa - Vũng Tàu, Tây Ninh, Bình Phước, +1"
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/xuan-loc-dong-nai-nhan-vien-trien-khai-ban-ve-c4p120id200291668.html,Xuân Lộc - Đồng Nai - Nhân Viên Triển Khai Bản Vẽ,Công Ty TNHH Akx,8.5 - 10 triệu,Đồng Nai
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/kien-truc-su-concept-noi-that-ngoai-that-c4p73id200291180.html,"Kiến Trúc Sư Concept Nội Thất, Ngoại Thất",Công Ty TNHH Kiến Trúc Và Xây Dựng Kiến An Hưng,12 - 15 triệu,Hà Nội
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-nghe-thuat-do-hoa-va-thiet-ke-c4p119id200291124.html,Nhân Viên Nghệ Thuật Đồ Họa Và Thiết Kế,Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Nhiếp Ảnh Ngọc Sơn,10 - 15 triệu,Bình Dương
https://vieclam24h.vn/tu-van/nhan-vien-kinh-doanh-mang-noi-that-cao-cap-c178p73id100194680.html,Nhân Viên Kinh Doanh Mảng Nội Thất Cao Cấp,Công Ty Cổ Phần Xây Dựng Và Trang Trí Nội Thất Tt- S,7 - 30 triệu,Hà Nội
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-kinh-doanh-c4p122id200287991.html,Nhân Viên Kinh Doanh,Công Ty TNHH Đầu Tư Asia VN,9 - 15 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-noi-that-thu-nhap-15-30-trieu-c13p73id200290964.html,Nhân Viên Kinh Doanh Nội Thất (Thu Nhập 15 - 30 Triệu),Công Ty Cổ Phần Thương Mại Và Dịch Vụ Nội Thất An Việt,12 - 30 triệu,Hà Nội
https://vieclam24h.vn/xay-dung/kien-truc-su-c31p122id200290894.html,Kiến Trúc Sư,Công Ty TNHH Đầu Tư Thiết Kế Xây Dựng Thiên Phúc,12 - 14 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/thuc-tap-sinh-ky-thuat-thi-cong-uu-tien-thuc-tap-sinh-nganh-xay-dung-kien-truc-c31p122id200290743.html,"Thực Tập Sinh Kỹ Thuật Thi Công (Ưu Tiên Thực Tập Sinh Ngành Xây Dựng, Kiến Trúc, )",Công Ty TNHH Đầu Tư Xây Dựng Nội Thất Dk,2 - 8 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/thuc-tap-sinh-mua-hang-c4p122id200290801.html,Thực Tập Sinh Mua Hàng,Công Ty Cổ Phần Thiết Kế Và Xây Dựng Hợp Nhất,8 - 10 triệu,TP.HCM
https://vieclam24h.vn/xay-dung/ky-su-kinh-te-xay-dung-c31p122id200290766.html,Kỹ Sư Kinh Tế Xây Dựng,Công Ty Cổ Phần Đầu Tư Thương Mại Dịch Vụ Xây Dựng Minh Đức,14 - 17 triệu,TP.HCM
https://vieclam24h.vn/kien-truc-thiet-ke-noi-ngoai-that/nhan-vien-thiet-ke-noi-that-3d-hoan-kiem-c4p73id200290677.html,Nhân Viên Thiết Kế Nội Thất 3D - Hoàn Kiếm,Công Ty TNHH Tập Đoàn Rita Võ,10 - 15 triệu,Hà Nội
